machine_id,machine_name,first_seen_date,last_seen_date,data_count,best_cert_machine_name,certification_date,similarity,judge,final_machine_name,memo
410,P真 黄門ちゃま 9YU1Y,2021-01-20,2021-03-10,8,P真 黄門ちゃま 9YU1Y,,1.0,ほぼ一致,,
249,P真 黄門ちゃま H1AZ5,2020-03-11,2020-03-25,3,P真 黄門ちゃま H1AZ5,,1.0,ほぼ一致,,
419,P真シャカRUSH G,2021-02-03,2021-03-31,9,P真シャカRUSH G,,1.0,ほぼ一致,,
711,P真バジリスク～甲賀忍法帖～ MQ,2022-06-15,2022-08-10,9,P真バジリスク～甲賀忍法帖～ MQ,,1.0,ほぼ一致,,
833,P真バジリスク～甲賀忍法帖～豪塊W319ver.,2023-02-15,2023-03-01,3,P真バジリスク～甲賀忍法帖～豪塊W319ver.,,1.0,ほぼ一致,,
722,P真・一騎当千 FM-V,2022-07-13,2023-01-11,22,P真・一騎当千 FM-V,,1.0,ほぼ一致,,
994,P真・一騎当千 Light Ver.,2023-12-27,2024-04-24,18,P真・一騎当千 Light Ver.,,1.0,ほぼ一致,,
1188,P真・一騎当千～桃園の誓い～ 199LTver.,2024-12-11,2025-02-19,9,P真・一騎当千～桃園の誓い～ 199LTver.,,1.0,ほぼ一致,,
930,P真・一騎当千～桃園の誓い～ FM-JT,2023-08-16,2024-02-28,26,P真・一騎当千～桃園の誓い～ FM-JT,,1.0,ほぼ一致,,
1025,P真・一騎当千～桃園の誓い～129ver.,2024-02-14,2024-12-18,38,P真・一騎当千～桃園の誓い～129ver.,,1.0,ほぼ一致,,
624,P真・北斗無双 Re:319ver.,2022-02-02,2024-01-10,66,P真・北斗無双 Re:319ver.,,1.0,ほぼ一致,,
261,P真・北斗無双 第2章 頂上決戦Ver.,2020-03-25,2020-04-15,4,P真・北斗無双 第2章 頂上決戦Ver.,,1.0,ほぼ一致,,
389,P真・北斗無双 第3章 SFJ,2020-12-23,2021-03-17,13,P真・北斗無双 第3章 SFJ,,1.0,ほぼ一致,,
664,P真・北斗無双 第3章 ジャギの逆襲 GEE,2022-03-16,2023-03-15,52,P真・北斗無双 第3章 ジャギの逆襲 GEE,,1.0,ほぼ一致,,
847,P真・北斗無双 第3章 覚醒闘舞 GCD,2023-03-15,2023-04-19,6,P真・北斗無双 第3章 覚醒闘舞 GCD,,1.0,ほぼ一致,,
834,P真・北斗無双 第4章 GFPH,2023-02-15,2024-01-10,21,P真・北斗無双 第4章 GFPH,,1.0,ほぼ一致,,
974,P真・北斗無双 第4章 下剋上闘 GRPJ,2023-11-22,2024-07-24,34,P真・北斗無双 第4章 下剋上闘 GRPJ,,1.0,ほぼ一致,,
1041,P真・座頭市物語 DL-MX,2024-03-13,2024-06-05,13,P真・座頭市物語 DL-MX,,1.0,ほぼ一致,,
737,P真・怪獣王ゴジラ2 L2-K,2022-08-10,2022-10-05,9,P真・怪獣王ゴジラ2 L2-K,,1.0,ほぼ一致,,
532,P真・暴れん坊将軍 双撃 FMG,2021-08-11,2021-09-22,7,P真・暴れん坊将軍 双撃 FMG,,1.0,ほぼ一致,,
359,P真・牙狼 RS,2020-10-14,2021-01-06,10,P真・牙狼 RS,,1.0,ほぼ一致,,
773,P真・牙狼2 RP,2022-10-12,2023-01-25,16,P真・牙狼2 RP,,1.0,ほぼ一致,,
598,P真・花の慶次2 漆黒の衝撃 EXTRA RUSH M3-VC,2021-12-15,2022-02-02,8,P真・花の慶次2 漆黒の衝撃 EXTRA RUSH M3-VC,,1.0,ほぼ一致,,
827,P真・花の慶次3 -黄金一閃- TL5-MX,2023-02-01,2023-06-14,19,P真・花の慶次3 -黄金一閃- TL5-MX,,1.0,ほぼ一致,,
1012,P真・花の慶次3 99ver.,2024-01-31,2024-07-31,21,P真・花の慶次3 99ver.,,1.0,ほぼ一致,,
625,P真・花の慶次3 L12-K,2022-02-02,2023-02-08,45,P真・花の慶次3 L12-K,,1.0,ほぼ一致,,
902,P真・花の慶次3 黄金一閃 TL5-MX,2023-06-21,2024-01-10,11,P真・花の慶次3 -黄金一閃- TL5-MX,,1.0,ほぼ一致,,
835,P真速のガッチャマン XINN,2023-02-15,2023-03-01,3,P真速のガッチャマン XINN,,1.0,ほぼ一致,,
649,P神・天才バカボン ～神 SPEC～,2022-03-02,2022-03-16,3,P神・天才バカボン ～神 SPEC～,,1.0,ほぼ一致,,
563,P神・天才バカボン ～神 SPEC～ FN-F,2021-10-13,2023-01-11,61,P神・天才バカボン ～神 SPEC～ FN-F,,1.0,ほぼ一致,,
836,P神・天才バカボン～甘神SPEC～ FD-RS,2023-02-15,2024-03-06,47,P神・天才バカボン～甘神SPEC～ FD-RS,,1.0,ほぼ一致,,
823,P神・天才バカボン～神SPEC～ FN-F,2023-01-18,2023-10-18,33,P神・天才バカボン ～神 SPEC～ FN-F,,1.0,ほぼ一致,,
449,P笑ゥせぇるすまん 最後の忠告 -今日のお客様はあなたです- MPY2,2021-03-17,2021-04-21,6,P笑ゥせぇるすまん 最後の忠告 -今日のお客様はあなたです- MPY2,,1.0,ほぼ一致,,
250,P笑点 目指せ!座布団10枚 MU,2020-03-11,2020-03-18,2,P笑点 目指せ!座布団10枚 MU,,1.0,ほぼ一致,,
688,P結城友奈は勇者である ALL RUSH,2022-04-27,2022-05-18,3,P結城友奈は勇者である ALL RUSH,,1.0,ほぼ一致,,
372,P結城友奈は勇者である MAa,2020-11-11,2021-01-06,9,P結城友奈は勇者である MAa,,1.0,ほぼ一致,,
572,P絶超電役ドラドラ天国 2400,2021-10-27,2021-11-10,3,P絶超電役ドラドラ天国 2400,,1.0,ほぼ一致,,
1237,P緋弾のアリア ～緋緋神降臨～ 199Ver.,2025-02-26,2025-04-16,8,P緋弾のアリア ～緋緋神降臨～ 199Ver.,,1.0,ほぼ一致,,
1301,P緋弾のアリア ～緋緋神降臨～ 88Ver.,2025-06-11,2025-09-10,12,P緋弾のアリア ～緋緋神降臨～ 88Ver.,,1.0,ほぼ一致,,
1042,P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,2024-03-13,2024-09-04,25,P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,,1.0,ほぼ一致,,
780,P緋弾のアリア～緋弾覚醒編～ 319Ver.,2022-10-26,2022-12-14,8,P緋弾のアリア～緋弾覚醒編～ 319Ver.,,1.0,ほぼ一致,,
457,P緋弾のアリア～緋弾覚醒編～ FVA,2021-03-31,2021-09-08,24,P緋弾のアリア～緋弾覚醒編～ FVA,,1.0,ほぼ一致,,
484,P織田信奈の野望 全国版 MGa,2021-05-19,2021-09-08,17,P織田信奈の野望 全国版 MGa,,1.0,ほぼ一致,,
139,P義風堂々!!～兼続と慶次～ M3-X,2019-10-16,2020-09-09,22,P義風堂々!!～兼続と慶次～ M3-X,,1.0,ほぼ一致,,
140,P義風堂々!!～兼続と慶次～ M6-X,2019-10-16,2020-10-07,36,P義風堂々!!～兼続と慶次～ M6-X,,1.0,ほぼ一致,,
373,P義風堂々!!～兼続と慶次～ N-X,2020-11-11,2021-03-10,18,P義風堂々!!～兼続と慶次～ N-X,,1.0,ほぼ一致,,
1169,P義風堂々!!～兼続と慶次～3 199ver.,2024-11-13,2025-01-08,8,P義風堂々!!～兼続と慶次～3 199ver.,,1.0,ほぼ一致,,
154,P羽根モノ スカイレーサー DX,2019-10-30,2019-11-13,3,P羽根モノ スカイレーサー DX,,1.0,ほぼ一致,,
861,P聖戦士ダンバイン2 -ZEROLIMIT HYPER- HSFJA,2023-04-12,2023-04-26,3,P聖戦士ダンバイン2 -ZEROLIMIT HYPER- HSFJA,,1.0,ほぼ一致,,
935,P聖闘士星矢 超流星 LIGHT,2023-08-30,2023-10-04,6,P聖闘士星矢 超流星 LIGHT,,1.0,ほぼ一致,,
802,P聖闘士星矢 超流星 女神ゴールドver. 1500,2022-12-14,2023-02-08,9,P聖闘士星矢 超流星 女神ゴールドver. 1500,,1.0,ほぼ一致,,
803,P聖闘士星矢 超流星 星矢ゴールドver. 92%,2022-12-14,2023-02-01,8,P聖闘士星矢 超流星 星矢ゴールドver. 92%,,1.0,ほぼ一致,,
1221,P花の慶次 裂 蓮極129ver.,2025-01-29,2025-04-09,11,P花の慶次 裂 蓮極129ver.,,1.0,ほぼ一致,,
1101,P花の慶次～傾奇一転 L-MX,2024-07-17,2024-09-11,8,P花の慶次～傾奇一転 L-MX,,1.0,ほぼ一致,,
228,P花の慶次～蓮 L16-V,2020-02-12,2020-04-30,9,P花の慶次～蓮 L16-V,,1.0,ほぼ一致,,
485,P花の慶次～蓮 M-V YT550,2021-05-19,2021-06-23,6,P花の慶次～蓮 M-V YT550,,1.0,ほぼ一致,,
573,P花満開 月光 THE FINAL,2021-10-27,2021-11-17,4,P花満開 月光 THE FINAL,,1.0,ほぼ一致,,
591,P花満開 月光 THE FINAL ZC,2021-12-01,2021-12-08,2,P花満開 月光 THE FINAL ZC,,1.0,ほぼ一致,,
163,P華牌R～猿渡翔がローズテイルにやってきた～ Y2F,2019-11-13,2019-12-11,5,P華牌R～猿渡翔がローズテイルにやってきた～ Y2F,,1.0,ほぼ一致,,
240,P蒼天の拳 双龍 SFG,2020-02-26,2020-04-30,9,P蒼天の拳 双龍 SFG,,1.0,ほぼ一致,,
515,P蒼天の拳 天刻 GEA,2021-07-14,2021-09-22,11,P蒼天の拳 天刻 GEA,,1.0,ほぼ一致,,
975,P覇穹 封神演義 DL3-MX,2023-11-22,2024-01-10,8,P覇穹 封神演義 DL3-MX,,1.0,ほぼ一致,,
978,P豊丸ととある企業の最新作2 SOD 99ver.,2023-11-29,2024-05-29,21,P豊丸ととある企業の最新作2 SOD 99ver.,,1.0,ほぼ一致,,
1102,P貞子 FMD,2024-07-17,2025-05-14,42,P貞子 FMD,,1.0,ほぼ一致,,
329,P貞子3D 2～呪われた12時間～ S2B,2020-07-29,2020-08-19,4,P貞子3D 2～呪われた12時間～ S2B,,1.0,ほぼ一致,,
910,P貞子3D3 V1B,2023-07-12,2023-12-20,21,P貞子3D3 V1B,,1.0,ほぼ一致,,
196,P貞子vs伽椰子 頂上決戦 FUZ,2019-12-25,2020-01-29,5,P貞子vs伽椰子 頂上決戦 FUZ,,1.0,ほぼ一致,,
1381,P転生したらスライムだった件 129ver.,2025-11-12,2025-12-10,5,P転生したらスライムだった件 129ver.,,1.0,ほぼ一致,,
1170,P転生したらスライムだった件 NB,2024-11-13,2025-01-08,8,P転生したらスライムだった件 NB,,1.0,ほぼ一致,,
336,P遠山の金さん2 遠山桜と華の密偵 JUD,2020-08-12,2020-08-19,2,P遠山の金さん2 遠山桜と華の密偵 JUD,,1.0,ほぼ一致,,
599,P野生の王国GO 99ver.,2021-12-15,2025-12-03,152,P野生の王国GO 99ver.,,1.0,ほぼ一致,,
437,P野生の王国GO M-T YT800,2021-03-03,2021-06-30,18,P野生の王国GO M-T YT800,,1.0,ほぼ一致,,
46,P鉄拳 極,2019-09-04,2019-10-09,6,P鉄拳 極,,1.0,ほぼ一致,,
458,P銀河鉄道999 GOLDEN 甘デジ,2021-03-31,2023-12-27,134,P銀河鉄道999 GOLDEN 甘デジ,,1.0,ほぼ一致,,
905,P銀河鉄道999 Next Journey 1/100Ver.,2023-06-28,2023-10-04,14,P銀河鉄道999 Next Journey 1/100Ver.,,1.0,ほぼ一致,,
804,P銀河鉄道999 Next Journey H1AZ3,2022-12-14,2023-01-04,4,P銀河鉄道999 Next Journey H1AZ3,,1.0,ほぼ一致,,
268,P銀河鉄道999 PREMIUM H1AU6,2020-04-01,2020-04-15,3,P銀河鉄道999 PREMIUM H1AU6,,1.0,ほぼ一致,,
108,P銭形平次2 V2L,2019-09-11,2019-10-02,4,P銭形平次2 V2L,,1.0,ほぼ一致,,
760,P銭形平次3 DENKOUSEKKA 平次Ver.,2022-09-14,2022-11-09,9,P銭形平次3 DENKOUSEKKA 平次Ver.,,1.0,ほぼ一致,,
862,P銭形平次3 お静99,2023-04-12,2023-09-20,19,P銭形平次3 お静99,,1.0,ほぼ一致,,
1424,P閃乱カグラ 189大入りver.,2026-01-28,2026-06-24,21,P閃乱カグラ 189大入りver.,,1.0,ほぼ一致,,
229,P闘将覇伝 HSJ-W,2020-02-12,2020-02-19,2,P闘将覇伝 HSJ-W,,1.0,ほぼ一致,,
1090,P頭文字D 2nd GFPG,2024-06-12,2024-06-26,3,P頭文字D 2nd GFPG,,1.0,ほぼ一致,,
958,P頭文字D Non-Stop 3000Edition GRPE,2023-10-11,2024-01-31,15,P頭文字D Non-Stop 3000Edition GRPE,,1.0,ほぼ一致,,
700,P頭文字D SEJG,2022-05-18,2022-08-10,13,P頭文字D SEJG,,1.0,ほぼ一致,,
1091,P魔法少女まどか☆マギカ3 LM3,2024-06-12,2024-09-11,13,P 魔法少女まどか☆マギカ3 LM3,,1.0,ほぼ一致,,
230,P魔法少女リリカルなのは 2人の絆 XCB,2020-02-12,2020-04-30,10,P魔法少女リリカルなのは 2人の絆 XCB,,1.0,ほぼ一致,,
1092,P魔王学院の不適合者 FMY,2024-06-12,2024-08-06,9,P魔王学院の不適合者 FMY,,1.0,ほぼ一致,,
174,P鳳凰∞ 2,2019-11-27,2020-01-22,7,P鳳凰∞ 2,,1.0,ほぼ一致,,
848,P麻雀物語4 77ver.,2023-03-15,2023-05-24,10,P麻雀物語4 77ver.,,1.0,ほぼ一致,,
712,P麻雀物語4 M1AU1Y,2022-06-15,2022-07-27,7,P麻雀物語4 M1AU1Y,,1.0,ほぼ一致,,
1436,P黄門ちゃま寿限無 99ver.,2026-02-11,2026-04-15,10,P黄門ちゃま寿限無 99ver.,,1.0,ほぼ一致,,
1440,P黄門ちゃま寿限無 LLサイズ 259ver.,2026-02-18,2026-02-18,1,P黄門ちゃま寿限無 LLサイズ 259ver.,,1.0,ほぼ一致,,
738,P黄門ちゃま神盛2 L9AZ1,2022-08-10,2022-10-05,9,P黄門ちゃま神盛2 L9AZ1,,1.0,ほぼ一致,,
592,Re:ゼロから始める異世界生活 Apex Vacation,2021-12-01,2021-12-15,3,Re:ゼロから始める異世界生活 Apex Vacation,,1.0,ほぼ一致,,
918,Re:ゼロから始める異世界生活 鬼がかりver.,2023-07-26,2023-11-08,16,Re:ゼロから始める異世界生活 鬼がかりver.,,1.0,ほぼ一致,,
1417,SBニューキングハナハナV-30,2026-01-14,2026-06-24,24,SBニューキングハナハナV-30,,1.0,ほぼ一致,,
701,SLOT STEINS；GATE,2022-05-18,2022-07-27,11,SLOT STEINS；GATE,,1.0,ほぼ一致,,
678,SLOTえとたま,2022-04-13,2022-08-03,16,SLOTえとたま,,1.0,ほぼ一致,,
792,SLOTとある科学の超電磁砲,2022-11-16,2023-05-10,25,SLOTとある科学の超電磁砲,,1.0,ほぼ一致,,
477,SLOTアカギ～闇に降り立った天才～,2021-05-12,2021-05-12,1,SLOTアカギ～闇に降り立った天才～,,1.0,ほぼ一致,,
486,SLOTアルドノア・ゼロ,2021-05-19,2021-05-26,2,SLOTアルドノア・ゼロ,,1.0,ほぼ一致,,
47,SLOTギルティクラウン,2019-09-04,2022-02-09,119,SLOTギルティクラウン,,1.0,ほぼ一致,,
564,SLOTタブー・タトゥー,2021-10-13,2021-10-27,3,SLOTタブー・タトゥー,,1.0,ほぼ一致,,
342,SLOTデビルマンχ,2020-09-02,2021-01-20,9,SLOTデビルマンχ,,1.0,ほぼ一致,,
1351,SLOTドルアーガの塔,2025-09-17,2025-11-19,9,SLOTドルアーガの塔,,1.0,ほぼ一致,,
653,SLOTバジリスク～甲賀忍法帖～Ⅲ,2022-03-09,2022-03-09,1,SLOTバジリスク～甲賀忍法帖～Ⅲ,,1.0,ほぼ一致,,
241,SLOTバジリスク～甲賀忍法帖～絆2,2020-02-26,2025-09-10,86,SLOTバジリスク～甲賀忍法帖～絆2,,1.0,ほぼ一致,,
650,SLOTマッピー,2022-03-02,2025-09-10,35,SLOTマッピー,,1.0,ほぼ一致,,
897,SLOTメイドインアビス,2023-06-14,2023-07-26,7,SLOTメイドインアビス,,1.0,ほぼ一致,,
109,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,2019-09-11,2019-10-30,8,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,,1.0,ほぼ一致,,
533,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,2021-08-11,2025-09-10,8,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,,1.0,ほぼ一致,,
1051,SLOT忍者じゃじゃ丸くん,2024-03-27,2024-04-17,4,SLOT忍者じゃじゃ丸くん,,1.0,ほぼ一致,,
48,SLOT魔法少女まどか☆マギカ,2019-09-04,2019-12-11,15,SLOT魔法少女まどか☆マギカ,,1.0,ほぼ一致,,
288,SLOT魔法少女まどか☆マギカ2,2020-04-30,2022-03-09,91,SLOT魔法少女まどか☆マギカ2,,1.0,ほぼ一致,,
1338,e GODZILLA7 TYPE-CRASH,2025-08-27,2025-09-24,5,e GODZILLA7 TYPE-CRASH,,1.0,ほぼ一致,,
911,e RAVE 覚聖ループ JMC,2023-07-12,2023-08-09,5,e RAVE 覚聖ループ JMC,,1.0,ほぼ一致,,
979,e Re:ゼロから始める異世界生活 season2 M13,2023-11-29,2026-01-07,99,e Re:ゼロから始める異世界生活 season2 M13,,1.0,ほぼ一致,,
1207,e ULTRAMAN 2400★80,2025-01-15,2025-02-05,4,e ULTRAMAN 2400★80,,1.0,ほぼ一致,,
1425,e ULTRAMAN 4500超ライト,2026-01-28,2026-02-11,3,e ULTRAMAN 4500超ライト,,1.0,ほぼ一致,,
1400,e アズールレーン2 THE ANIMATION 超次元 K6,2025-12-10,2026-03-25,13,e アズールレーン2 THE ANIMATION 超次元 K6,,1.0,ほぼ一致,,
1197,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,2024-12-25,2025-02-05,6,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,,1.0,ほぼ一致,,
1418,e ゴジラ対エヴァンゲリオン2 超デカゴールド,2026-01-14,2026-03-18,10,e ゴジラ対エヴァンゲリオン2 超デカゴールド,,1.0,ほぼ一致,,
1263,e シン・ウルトラマン K3,2025-04-16,2025-05-21,6,e シン・ウルトラマン K3,,1.0,ほぼ一致,,
1171,e スマパチ SSSS.GRIDMAN XVSM,2024-11-13,2024-12-11,5,e スマパチ SSSS.GRIDMAN XVSM,,1.0,ほぼ一致,,
1456,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,2026-03-25,2026-05-20,8,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,,1.0,ほぼ一致,,
1043,e スマパチ シン・エヴァンゲリオン Type ゲンドウ,2024-03-13,2024-04-03,4,e スマパチ シン・エヴァンゲリオン Type ゲンドウ,,1.0,ほぼ一致,,
1419,e ソードアート・オンライン 閃光の軌跡 99Ver.,2026-01-14,2026-06-24,15,e ソードアート・オンライン 閃光の軌跡 99Ver.,,1.0,ほぼ一致,,
1198,e ソードアート・オンライン 閃光の軌跡 K7,2024-12-25,2026-06-24,39,e ソードアート・オンライン 閃光の軌跡 K7,,1.0,ほぼ一致,,
1382,e ノーゲーム・ノーライフ 199Ver.,2025-11-12,2026-01-07,8,e ノーゲーム・ノーライフ 199Ver.,,1.0,ほぼ一致,,
1383,e ノーゲーム・ノーライフ 319Ver.,2025-11-12,2025-12-24,6,e ノーゲーム・ノーライフ 319Ver.,,1.0,ほぼ一致,,
1481,e バイオハザード6 APN,2026-05-20,2026-06-24,6,e バイオハザード6 APN,,1.0,ほぼ一致,,
1365,e ベルセルク無双 第2章 H3,2025-10-16,2025-11-05,4,e ベルセルク無双 第2章 H3,,1.0,ほぼ一致,,
1323,e マギアレコード 魔法少女まどか☆マギカ外伝 KRJ1,2025-07-30,2025-09-03,5,e マギアレコード 魔法少女まどか☆マギカ外伝 KRJ1,,1.0,ほぼ一致,,
1158,e 乃木坂46 Ⅱ K4,2024-10-16,2024-12-04,8,e 乃木坂46 Ⅱ K4,,1.0,ほぼ一致,,
1457,e 乃木坂46 Ⅱ SWEET Version,2026-03-25,2026-05-06,7,e 乃木坂46 Ⅱ SWEET Version,,1.0,ほぼ一致,,
1283,e 仮面ライダーBLACK KRJ2,2025-05-14,2025-07-02,7,e 仮面ライダーBLACK KRJ2,,1.0,ほぼ一致,,
1133,e 仮面ライダー電王 KL12,2024-09-11,2025-01-22,19,e 仮面ライダー電王 KL12,,1.0,ほぼ一致,,
1384,e 仮面ライダー電王 デカヘソ239,2025-11-12,2026-03-04,15,e 仮面ライダー電王 デカヘソ239,,1.0,ほぼ一致,,
1496,e 化物語 鬼99ver.,2026-06-17,2026-06-24,2,e 化物語 鬼99ver.,,1.0,ほぼ一致,,
1401,e 北斗の拳11 暴凶星 SHEF,2025-12-10,2026-06-24,28,e 北斗の拳11 暴凶星 SHEF,,1.0,ほぼ一致,,
1497,e 学園黙示録ハイスクール・オブ・ザ・デッド3 V1A,2026-06-17,2026-06-24,2,e 学園黙示録ハイスクール・オブ・ザ・デッド3 V1A,,1.0,ほぼ一致,,
1302,e 新・必殺仕置人S 超斬撃99,2025-06-11,2025-07-16,5,e 新・必殺仕置人S 超斬撃99,,1.0,ほぼ一致,,
1409,e 新世紀エヴァンゲリオン ～はじまりの記憶～ R,2025-12-31,2026-06-24,26,e 新世紀エヴァンゲリオン ～はじまりの記憶～ R,,1.0,ほぼ一致,,
1271,e 東京喰種 W,2025-04-30,2026-06-24,57,e 東京喰種 W,,1.0,ほぼ一致,,
1498,e 東京喰種 超デカ 超一撃 ver.,2026-06-17,2026-06-24,2,e 東京喰種 超デカ 超一撃 ver.,,1.0,ほぼ一致,,
1315,e 犬夜叉3.0 LTM-TS,2025-07-16,2025-07-30,3,e 犬夜叉3.0 LTM-TS,,1.0,ほぼ一致,,
1448,e 甲鉄城のカバネリ2 咲かせや燦然 GFEA,2026-03-11,2026-05-13,10,e 甲鉄城のカバネリ2 咲かせや燦然 GFEA,,1.0,ほぼ一致,,
1420,e 盾の勇者の成り上がり アルティメット199ver.,2026-01-14,2026-02-25,7,e 盾の勇者の成り上がり アルティメット199ver.,,1.0,ほぼ一致,,
1437,e 真・北斗無双 第5章 夢幻闘双 SCEA,2026-02-11,2026-04-01,8,e 真・北斗無双 第5章 夢幻闘双 SCEA,,1.0,ほぼ一致,,
1465,e 終末のワルキューレ EREA,2026-04-15,2026-05-13,5,e 終末のワルキューレ EREA,,1.0,ほぼ一致,,
1366,e 聖戦士ダンバイン3 ZEROSONIC GREA,2025-10-16,2025-12-10,9,e 聖戦士ダンバイン3 ZEROSONIC GREA,,1.0,ほぼ一致,,
1449,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,2026-03-11,2026-06-17,15,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,,1.0,ほぼ一致,,
1472,e86-エイティシックス- MAM2,2026-04-29,2026-06-24,9,e86-エイティシックス- MAM2,,1.0,ほぼ一致,,
1402,eうしおととら～神のせSPEC～ 150ver.,2025-12-10,2026-02-04,8,eうしおととら～神のせSPEC～ 150ver.,,1.0,ほぼ一致,,
1385,eとある科学の超電磁砲 PHASE NEXT LT RSY,2025-11-12,2026-02-11,13,eとある科学の超電磁砲 PHASE NEXT LT RSY,,1.0,ほぼ一致,,
1367,eとある科学の超電磁砲 PHASE NEXT LTRSY,2025-10-16,2025-11-05,4,eとある科学の超電磁砲 PHASE NEXT LT RSY,,1.0,ほぼ一致,,
869,eぱちんこ 新・必殺仕置人S 激闘K6,2023-05-10,2023-06-14,6,eぱちんこ 新・必殺仕置人S 激闘K6,,1.0,ほぼ一致,,
1208,eぱちんこ押忍!番長 漢の頂 L09,2025-01-15,2026-02-04,50,eぱちんこ押忍!番長 漢の頂 L09,,1.0,ほぼ一致,,
1482,eひきこまり吸血姫の悶々 FHV,2026-05-20,2026-06-24,6,eひきこまり吸血姫の悶々 FHV,,1.0,ほぼ一致,,
1483,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,2026-05-20,2026-06-10,4,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,,1.0,ほぼ一致,,
1421,eようこそ実力至上主義の教室へ MA,2026-01-14,2026-06-10,22,eようこそ実力至上主義の教室へ MA,,1.0,ほぼ一致,,
1450,eアクダマドライブ EHLT,2026-03-11,2026-05-13,10,eアクダマドライブ EHLT,,1.0,ほぼ一致,,
1484,eカケグルイ 7500ver,2026-05-20,2026-06-24,6,eカケグルイ 7500ver,,1.0,ほぼ一致,,
1368,eガールズ＆パンツァー 最終章 LAH1,2025-10-16,2026-01-07,12,eガールズ＆パンツァー 最終章 LAH1,,1.0,ほぼ一致,,
912,eキャッツ・アイ H4YZ3,2023-07-12,2023-08-09,5,eキャッツ・アイ H4YZ3,,1.0,ほぼ一致,,
1134,eキョンシー ライトミドル 新CタイムVer.,2024-09-11,2024-09-25,3,eキョンシー ライトミドル 新CタイムVer.,,1.0,ほぼ一致,,
