machine_id,machine_name,category,report_date,maker_name,series_name,machine_type,is_smart,is_lt,latest_operation,avg_operation_4w,avg_operation_12w,avg_operation_all,max_operation,min_operation,operation_contribution_weeks,latest_sales,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_gross_profit,avg_gross_profit_4w,avg_gross_profit_12w,avg_gross_profit_all,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,market_score,asset_score,recommendation_score,overall_score,overall_grade,score_reason,ai_comment,current_operation_score,latest_operation_score,trend_score,profit_power_score,profit_stability_score,lifecycle_power_score,market_power_score,sns_power_score,active_popularity_score_v2,profit_score_v2,lifecycle_score_v2,asset_score_v2,overall_score_v2,overall_grade_v2,active_rank,profit_rank,lifecycle_rank,overall_rank,score_reason_v2,ai_comment_v2
S_e2c4202520,Lスマスロ 攻殻機動隊(2026年),S,2026-06-24,サミー,,スマスロ,True,False,9585,10523.5,12018.923076923076,14087.75,22509,9585,18,31930,34609.0,38916.07692307692,45136.95,3259,3516.833333333333,4457.2307692307695,5862.4,19.47,14.97,21.3,12.32,0,17.29,15.14,16.25,D,"直近4週稼働=10524, 最新稼働=9585, 平均粗利4週=3517, 稼働貢献週=18",Lスマスロ 攻殻機動隊(2026年)は直近4週平均稼働10524、最新稼働9585。人気指数15.0、粗利指数21.3、寿命指数12.3。,24.7,16.81,89.32,23.87,26.7,7.96,50,50,35.82,23.01,32.62,32.11,31.42,D,20,18,40,23,直近4週稼働スコア24.7 / 最新稼働スコア16.8 / トレンドスコア89.3 / 粗利スコア23.9 / 稼働貢献スコア8.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lスマスロ 攻殻機動隊(2026年)は、現役人気指数35.8、粗利指数23.0、寿命指数32.6、総合評価31.4（D）。主な根拠は、直近4週稼働スコア24.7 / 最新稼働スコア16.8 / トレンドスコア89.3 / 粗利スコア23.9 / 稼働貢献スコア8.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_a90ab18ec6,ネオアイムジャグラーEX,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,10294,9849.333333333334,10160.76923076923,11025.525,18781,9464,30,19637,18685.83333333333,19263.46153846154,20581.925,2205,2039.5,2338.153846153846,2320.775,14.18,14.78,14.83,13.13,0,14.47,14.36,14.43,D,"直近4週稼働=9849, 最新稼働=10294, 平均粗利4週=2040, 稼働貢献週=30",ネオアイムジャグラーEXは直近4週平均稼働9849、最新稼働10294。人気指数14.8、粗利指数14.8、寿命指数13.1。,23.12,18.6,100.72,15.74,15.76,13.27,50,50,37.44,16.97,36.9,31.42,31.31,D,15,44,21,24,直近4週稼働スコア23.1 / 最新稼働スコア18.6 / トレンドスコア100.7 / 粗利スコア15.7 / 稼働貢献スコア13.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ネオアイムジャグラーEXは、現役人気指数37.4、粗利指数17.0、寿命指数36.9、総合評価31.3（D）。主な根拠は、直近4週稼働スコア23.1 / 最新稼働スコア18.6 / トレンドスコア100.7 / 粗利スコア15.7 / 稼働貢献スコア13.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_86e7f26173,アイムジャグラーEX(2020年),S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,7937,7517.166666666667,7872.461538461538,9613.87012987013,13477,7231,71,15726,14812.166666666666,15428.153846153846,18539.61904761905,2229,2100.833333333333,2265.846153846154,2504.5151515151515,11.56,11.44,13.44,19.12,0,13.88,13.71,13.72,D,"直近4週稼働=7517, 最新稼働=7937, 平均粗利4週=2101, 稼働貢献週=71",アイムジャグラーEX(2020年)は直近4週平均稼働7517、最新稼働7937。人気指数11.4、粗利指数13.4、寿命指数19.1。,17.65,12.65,100.54,16.08,15.39,31.42,50,50,33.44,17.79,43.66,31.66,31.3,D,34,39,10,25,直近4週稼働スコア17.6 / 最新稼働スコア12.7 / トレンドスコア100.5 / 粗利スコア16.1 / 稼働貢献スコア31.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,アイムジャグラーEX(2020年)は、現役人気指数33.4、粗利指数17.8、寿命指数43.7、総合評価31.3（D）。主な根拠は、直近4週稼働スコア17.6 / 最新稼働スコア12.7 / トレンドスコア100.5 / 粗利スコア16.1 / 稼働貢献スコア31.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_e535b48685,LスマスロモンキーターンⅤ,S,2026-06-24,山佐,モンキーターン,スマスロ,True,False,7775,7775.0,8557.6,12491.672268907563,21854,7775,94,25311,25311.0,27322.2,38549.49579831933,1157,1157.0,1390.6,3040.361344537815,9.02,12.37,9.8,24.9,0,13.72,15.28,14.37,D,"直近4週稼働=7775, 最新稼働=7775, 平均粗利4週=1157, 稼働貢献週=94",LスマスロモンキーターンⅤは直近4週平均稼働7775、最新稼働7775。人気指数12.4、粗利指数9.8、寿命指数24.9。,18.25,12.24,95.43,10.89,10.87,41.59,50,50,32.79,15.43,47.36,31.35,31.15,D,38,55,5,26,直近4週稼働スコア18.2 / 最新稼働スコア12.2 / トレンドスコア95.4 / 粗利スコア10.9 / 稼働貢献スコア41.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LスマスロモンキーターンⅤは、現役人気指数32.8、粗利指数15.4、寿命指数47.4、総合評価31.1（D）。主な根拠は、直近4週稼働スコア18.2 / 最新稼働スコア12.2 / トレンドスコア95.4 / 粗利スコア10.9 / 稼働貢献スコア41.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_b585010de3,沖ドキ!GOLD,S,2026-06-24,ユニバーサルブロス,沖ドキ,沖スロ,False,False,6463,6237.0,6543.5,9050.69590643275,14950,6090,59,25221,24212.8,25346.666666666668,33590.87719298246,3803,3454.8,3738.25,4695.619883040936,14.12,8.32,18.04,14.72,0,13.97,11.3,12.6,D,"直近4週稼働=6237, 最新稼働=6463, 平均粗利4週=3455, 稼働貢献週=59",沖ドキ!GOLDは直近4週平均稼働6237、最新稼働6463。人気指数8.3、粗利指数18.0、寿命指数14.7。,14.64,8.92,99.47,23.53,22.99,26.11,50,50,30.95,21.9,40.3,31.56,30.65,D,57,26,11,27,直近4週稼働スコア14.6 / 最新稼働スコア8.9 / トレンドスコア99.5 / 粗利スコア23.5 / 稼働貢献スコア26.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,沖ドキ!GOLDは、現役人気指数30.9、粗利指数21.9、寿命指数40.3、総合評価30.6（D）。主な根拠は、直近4週稼働スコア14.6 / 最新稼働スコア8.9 / トレンドスコア99.5 / 粗利スコア23.5 / 稼働貢献スコア26.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_47316507f2,Lパチスロ 炎炎ノ消防隊2,S,2026-06-24,SANKYO,,スマスロ,True,False,9391,9495.166666666666,11205.307692307691,13901.25,23410,9121,14,30581,30941.0,36543.69230769231,45292.1,3160,3395.833333333333,4501.2307692307695,6367.3,17.86,13.22,20.08,10.23,0,15.71,13.37,14.59,D,"直近4週稼働=9495, 最新稼働=9391, 平均粗利4週=3396, 稼働貢献週=14",Lパチスロ 炎炎ノ消防隊2は直近4週平均稼働9495、最新稼働9391。人気指数13.2、粗利指数20.1、寿命指数10.2。,22.29,16.32,91.82,23.2,26.93,6.19,50,50,35.08,22.06,31.72,31.34,30.59,D,27,24,44,28,直近4週稼働スコア22.3 / 最新稼働スコア16.3 / トレンドスコア91.8 / 粗利スコア23.2 / 稼働貢献スコア6.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lパチスロ 炎炎ノ消防隊2は、現役人気指数35.1、粗利指数22.1、寿命指数31.7、総合評価30.6（D）。主な根拠は、直近4週稼働スコア22.3 / 最新稼働スコア16.3 / トレンドスコア91.8 / 粗利スコア23.2 / 稼働貢献スコア6.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_86592b4dd9,ミスタージャグラー,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,8955,8785.666666666666,9061.846153846154,10278.627659574468,21108,8044,41,17397,16920.333333333332,17372.615384615383,19577.627659574468,2200,2032.5,2265.4615384615386,2646.031914893617,12.88,12.67,14.06,14.11,0,13.58,13.23,13.4,D,"直近4週稼働=8786, 最新稼働=8955, 平均粗利4週=2032, 稼働貢献週=41",ミスタージャグラーは直近4週平均稼働8786、最新稼働8955。人気指数12.7、粗利指数14.1、寿命指数14.1。,20.62,15.22,99.44,15.71,15.39,18.14,50,50,35.23,16.87,38.21,30.88,30.58,D,24,45,16,29,直近4週稼働スコア20.6 / 最新稼働スコア15.2 / トレンドスコア99.4 / 粗利スコア15.7 / 稼働貢献スコア18.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ミスタージャグラーは、現役人気指数35.2、粗利指数16.9、寿命指数38.2、総合評価30.6（D）。主な根拠は、直近4週稼働スコア20.6 / 最新稼働スコア15.2 / トレンドスコア99.4 / 粗利スコア15.7 / 稼働貢献スコア18.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_941a72e6d8,L虚構推理,S,2026-06-24,ディ・ライト,,スマスロ,True,False,8049,9603.0,13232.0,13232.0,21268,8049,8,28583,33919.833333333336,45979.27272727273,45979.27272727273,3644,4705.833333333333,7427.181818181818,7427.181818181818,21.95,12.3,25.48,10.59,0,17.89,13.64,15.81,D,"直近4週稼働=9603, 最新稼働=8049, 平均粗利4週=4706, 稼働貢献週=8",L虚構推理は直近4週平均稼働9603、最新稼働8049。人気指数12.3、粗利指数25.5、寿命指数10.6。,22.54,12.93,78.2,30.41,42.04,3.54,50,50,32.12,28.48,27.87,31.78,30.31,D,45,13,73,30,直近4週稼働スコア22.5 / 最新稼働スコア12.9 / トレンドスコア78.2 / 粗利スコア30.4 / 稼働貢献スコア3.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,L虚構推理は、現役人気指数32.1、粗利指数28.5、寿命指数27.9、総合評価30.3（D）。主な根拠は、直近4週稼働スコア22.5 / 最新稼働スコア12.9 / トレンドスコア78.2 / 粗利スコア30.4 / 稼働貢献スコア3.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_4c408a22a6,LBスロットGALFY,S,2026-06-24,ｵｰｲｽﾞﾐ･ｱﾐｭｰｼﾞｵ,,スマスロ,True,False,8492,11698.75,11698.75,11698.75,16148,8492,2,21468,27469.0,27469.0,27469.0,1981,2914.25,2914.25,2914.25,19.06,14.67,19.68,9.16,0,15.82,13.91,14.94,D,"直近4週稼働=11699, 最新稼働=8492, 平均粗利4週=2914, 稼働貢献週=2",LBスロットGALFYは直近4週平均稼働11699、最新稼働8492。人気指数14.7、粗利指数19.7、寿命指数9.2。,27.46,14.05,86.29,20.55,18.74,0.88,50,50,35.64,19.6,29.52,30.24,29.6,D,22,34,62,31,直近4週稼働スコア27.5 / 最新稼働スコア14.1 / トレンドスコア86.3 / 粗利スコア20.6 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,LBスロットGALFYは、現役人気指数35.6、粗利指数19.6、寿命指数29.5、総合評価29.6（D）。主な根拠は、直近4週稼働スコア27.5 / 最新稼働スコア14.1 / トレンドスコア86.3 / 粗利スコア20.6 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_6ebbb5041b,Lパチスロうみねこのなく頃に2,S,2026-06-24,ｵｰｲｽﾞﾐ･ｱﾐｭｰｼﾞｵ,,スマスロ,True,False,12541,13464.666666666666,15433.76923076923,17828.25,24203,12541,20,21243,22591.83333333333,25137.384615384617,28101.7,-690,-773.5,-648.1538461538462,-341.05,10.04,20.27,5.97,17.08,0,13.2,17.51,15.35,D,"直近4週稼働=13465, 最新稼働=12541, 平均粗利4週=-774, 稼働貢献週=20",Lパチスロうみねこのなく頃に2は直近4週平均稼働13465、最新稼働12541。人気指数20.3、粗利指数6.0、寿命指数17.1。,31.61,24.28,90.19,0.27,0.34,8.85,50,50,40.96,7.41,34.92,28.91,29.56,D,7,75,27,32,直近4週稼働スコア31.6 / 最新稼働スコア24.3 / トレンドスコア90.2 / 粗利スコア0.3 / 稼働貢献スコア8.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lパチスロうみねこのなく頃に2は、現役人気指数41.0、粗利指数7.4、寿命指数34.9、総合評価29.6（D）。主な根拠は、直近4週稼働スコア31.6 / 最新稼働スコア24.3 / トレンドスコア90.2 / 粗利スコア0.3 / 稼働貢献スコア8.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_37ccca2a32,ウルトラミラクルジャグラー,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,8880,8651.166666666666,8914.461538461539,9678.25,19249,7715,21,16817,16224.0,16674.46153846154,18134.065789473683,2408,2235.333333333333,2454.076923076923,2726.592105263158,13.33,11.6,14.78,9.5,0,12.61,11.48,12.08,D,"直近4週稼働=8651, 最新稼働=8880, 平均粗利4週=2235, 稼働貢献週=21",ウルトラミラクルジャグラーは直近4週平均稼働8651、最新稼働8880。人気指数11.6、粗利指数14.8、寿命指数9.5。,20.31,15.03,99.85,16.82,16.36,9.29,50,50,35.11,16.67,34.23,29.97,29.55,D,26,48,29,33,直近4週稼働スコア20.3 / 最新稼働スコア15.0 / トレンドスコア99.8 / 粗利スコア16.8 / 稼働貢献スコア9.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ウルトラミラクルジャグラーは、現役人気指数35.1、粗利指数16.7、寿命指数34.2、総合評価29.6（D）。主な根拠は、直近4週稼働スコア20.3 / 最新稼働スコア15.0 / トレンドスコア99.8 / 粗利スコア16.8 / 稼働貢献スコア9.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_8b62ab2976,ジャグラーガールズSS,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,8769,8518.333333333334,8826.23076923077,9675.201834862386,21587,7663,26,16260,15622.666666666666,16109.615384615385,17666.67889908257,2339,2110.1666666666665,2295.692307692308,2653.6422018348626,12.8,11.52,14.19,10.46,0,12.51,11.6,12.07,D,"直近4週稼働=8518, 最新稼働=8769, 平均粗利4週=2110, 稼働貢献週=26",ジャグラーガールズSSは直近4週平均稼働8518、最新稼働8769。人気指数11.5、粗利指数14.2、寿命指数10.5。,20.0,14.75,99.73,16.13,15.54,11.5,50,50,34.88,16.32,35.12,29.94,29.55,D,29,51,26,33,直近4週稼働スコア20.0 / 最新稼働スコア14.8 / トレンドスコア99.7 / 粗利スコア16.1 / 稼働貢献スコア11.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ジャグラーガールズSSは、現役人気指数34.9、粗利指数16.3、寿命指数35.1、総合評価29.6（D）。主な根拠は、直近4週稼働スコア20.0 / 最新稼働スコア14.8 / トレンドスコア99.7 / 粗利スコア16.1 / 稼働貢献スコア11.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_fa8541ac46,Lチバリヨ2,S,2026-06-24,ネット,,スマスロ,True,False,6971,6888.833333333333,7315.923076923077,9063.657894736842,18401,6708,26,30960,30219.166666666668,32116.846153846152,39333.42105263158,5138,3776.3333333333335,4069.769230769231,5543.043859649123,15.87,8.27,19.8,8.38,0,13.48,9.85,11.7,D,"直近4週稼働=6889, 最新稼働=6971, 平均粗利4週=3776, 稼働貢献週=26",Lチバリヨ2は直近4週平均稼働6889、最新稼働6971。人気指数8.3、粗利指数19.8、寿命指数8.4。,16.17,10.21,97.68,25.3,24.7,11.5,50,50,31.68,21.97,33.75,30.53,29.49,D,49,25,31,35,直近4週稼働スコア16.2 / 最新稼働スコア10.2 / トレンドスコア97.7 / 粗利スコア25.3 / 稼働貢献スコア11.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Lチバリヨ2は、現役人気指数31.7、粗利指数22.0、寿命指数33.8、総合評価29.5（D）。主な根拠は、直近4週稼働スコア16.2 / 最新稼働スコア10.2 / トレンドスコア97.7 / 粗利スコア25.3 / 稼働貢献スコア11.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_06b19afd94,ハッピージャグラーVⅢ,S,2026-06-24,北電子,ジャグラー,Aタイプ/ノーマル,False,False,8132,7799.0,8092.076923076923,8923.459016393443,20951,6800,31,15587,14896.333333333334,15385.23076923077,16699.775956284153,2458,2263.6666666666665,2454.3846153846152,2609.7322404371585,12.39,10.27,14.3,10.6,0,12.15,10.9,11.53,D,"直近4週稼働=7799, 最新稼働=8132, 平均粗利4週=2264, 稼働貢献週=31",ハッピージャグラーVⅢは直近4週平均稼働7799、最新稼働8132。人気指数10.3、粗利指数14.3、寿命指数10.6。,18.31,13.14,100.32,16.98,16.36,13.72,50,50,33.81,16.8,35.82,29.88,29.37,D,33,47,24,36,直近4週稼働スコア18.3 / 最新稼働スコア13.1 / トレンドスコア100.3 / 粗利スコア17.0 / 稼働貢献スコア13.7 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,ハッピージャグラーVⅢは、現役人気指数33.8、粗利指数16.8、寿命指数35.8、総合評価29.4（D）。主な根拠は、直近4週稼働スコア18.3 / 最新稼働スコア13.1 / トレンドスコア100.3 / 粗利スコア17.0 / 稼働貢献スコア13.7 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
