machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
PAビビッドレッド・オペレーション Sweetもも99ver.,P,2022-07-27,7,14037.142857142857,21720,9570,18240.14285714286,27324,2653.5714285714284,3063,2022-09-07,9570,12967,2579,6,11350.0,14037.142857142857,P_887de14f78,PAビビッドレッド・オペレーション Sweetもも99ver.,ニューギン,,,甘デジ/ライト,False,False,27.35,20.39,32.16,2.65,30.0,20.94,30.9,11.57,21.59,D,PAビビッドレッド・オペレーション Sweetもも99ver.は平均稼働14037、平均粗利2654、稼働貢献週6週。人気指数20.9、粗利指数30.9、寿命指数11.6。
Pルパン三世 ONE COLLECTION 100ver.,P,2025-10-01,15,11795.333333333334,22410,8700,22395.666666666668,42447,4807.533333333334,8960,2026-01-21,8700,16878,4102,9,9647.5,10297.5,P_ceb2e221a5,Pルパン三世 ONE COLLECTION 100ver.,アムテックス,ルパン三世,,パチンコ,False,False,22.0,18.28,41.29,3.98,32.61,18.53,36.23,9.52,21.59,D,Pルパン三世 ONE COLLECTION 100ver.は平均稼働11795、平均粗利4808、稼働貢献週9週。人気指数18.5、粗利指数36.2、寿命指数9.5。
P一騎当千サバイバルソルジャー 甘デジVer.,P,2019-09-04,12,13885.833333333334,19690,4900,15428.583333333334,21378,3490.0833333333335,4558,2020-04-30,4900,6092,1533,11,11292.5,13885.833333333334,P_589a5a4ed5,P一騎当千サバイバルソルジャー 甘デジVer.,高尾,,,甘デジ/ライト,False,False,26.99,9.1,35.71,4.87,31.79,18.57,33.42,12.79,21.58,D,P一騎当千サバイバルソルジャー 甘デジVer.は平均稼働13886、平均粗利3490、稼働貢献週11週。人気指数18.6、粗利指数33.4、寿命指数12.8。
PA GO!GO!郷 comeback stage 77ver.,P,2024-02-28,8,12830.0,21490,9090,17745.75,28281,3863.625,5423,2024-04-17,9090,13000,2874,6,9905.0,12830.0,P_2c833827bd,PA GO!GO!郷 comeback stage 77ver.,ニューギン,,,甘デジ/ライト,False,False,24.47,19.23,37.29,2.65,31.52,19.5,33.92,10.33,21.53,D,PA GO!GO!郷 comeback stage 77ver.は平均稼働12830、平均粗利3864、稼働貢献週6週。人気指数19.5、粗利指数33.9、寿命指数10.3。
P真・花の慶次3 99ver.,P,2024-01-31,21,12921.904761904761,30040,8340,20546.95238095238,45822,3812.1428571428573,7144,2024-07-31,8510,13971,2886,12,8635.0,9493.333333333334,P_dec91af44e,P真・花の慶次3 99ver.,ニューギン,花の慶次,,甘デジ/ライト,False,False,24.69,17.82,37.07,5.31,31.5,19.78,33.82,9.48,21.42,D,P真・花の慶次3 99ver.は平均稼働12922、平均粗利3812、稼働貢献週12週。人気指数19.8、粗利指数33.8、寿命指数9.5。
P黄門ちゃま寿限無 99ver.,P,2026-02-11,10,12951.0,21180,8480,25790.4,41340,3771.4,5368,2026-04-15,8480,17059,2926,7,9157.5,12951.0,P_1189fa97d9,P黄門ちゃま寿限無 99ver.,平和,,,甘デジ/ライト,False,False,24.75,17.75,36.9,3.1,31.43,19.34,33.71,10.4,21.42,D,P黄門ちゃま寿限無 99ver.は平均稼働12951、平均粗利3771、稼働貢献週7週。人気指数19.3、粗利指数33.7、寿命指数10.4。
PAコマコマ倶楽部with坂本冬美 89STver.,P,2025-07-30,6,12810.0,19430,9550,17493.333333333332,25734,3675.0,5002,2025-09-10,9550,13314,2817,5,10605.0,12810.0,P_93c15deb3a,PAコマコマ倶楽部with坂本冬美 89STver.,豊丸,,,甘デジ/ライト,False,False,24.42,20.34,36.49,2.21,31.06,19.62,33.32,10.3,21.4,D,PAコマコマ倶楽部with坂本冬美 89STver.は平均稼働12810、平均粗利3675、稼働貢献週5週。人気指数19.6、粗利指数33.3、寿命指数10.3。
PA海物語3R2スペシャル MBA,P,2022-01-19,4,14007.5,19490,10620,16500.75,22549,2207.0,2490,2022-02-09,10620,12622,1861,4,14007.5,14007.5,P_bba980f391,PA海物語3R2スペシャル MBA,三洋,海物語,,甘デジ/ライト,False,False,27.28,22.92,30.27,1.77,28.92,21.25,29.48,11.97,21.4,D,PA海物語3R2スペシャル MBAは平均稼働14008、平均粗利2207、稼働貢献週4週。人気指数21.2、粗利指数29.5、寿命指数12.0。
Pフィーバー三国戦騎 7500,P,2024-06-12,8,11822.5,20460,7280,28275.875,48721,5259.0,8625,2024-08-06,7280,17490,3631,5,8640.0,11822.5,P_14f78cbba7,Pフィーバー三国戦騎 7500,SANKYO,,,パチンコ,False,False,22.06,14.85,43.21,2.21,33.69,17.45,37.66,9.01,21.4,D,Pフィーバー三国戦騎 7500は平均稼働11822、平均粗利5259、稼働貢献週5週。人気指数17.4、粗利指数37.7、寿命指数9.0。
eフィーバーもののがたり F,P,2025-11-12,21,11289.047619047618,21300,7970,27116.428571428572,50178,4981.523809523809,7968,2026-04-08,7970,19394,3685,13,8272.5,9250.0,P_c0aded43ee,eフィーバーもののがたり F,SANKYO,,,スマパチ,True,False,20.79,16.52,42.03,5.75,32.47,17.88,36.45,9.47,21.35,D,eフィーバーもののがたり Fは平均稼働11289、平均粗利4982、稼働貢献週13週。人気指数17.9、粗利指数36.5、寿命指数9.5。
CR 009 RE:CYBORG 99.9ver,P,2019-09-25,41,10308.048780487805,13090,5260,14562.414634146342,17866,2768.390243902439,3859,2021-12-29,10250,15056,3279,31,10352.5,10883.333333333334,P_a615bc7f7e,CR 009 RE:CYBORG 99.9ver,ニューギン,,,甘デジ/ライト,False,False,18.45,22.03,32.65,13.72,26.26,19.18,28.92,15.97,21.3,D,CR 009 RE:CYBORG 99.9verは平均稼働10308、平均粗利2768、稼働貢献週31週。人気指数19.2、粗利指数28.9、寿命指数16.0。
P FAIRY TAIL 超一夜Ver.,P,2025-09-17,8,11681.25,21610,7970,24342.375,44029,5272.125,9038,2025-11-12,7970,16572,3402,3,8407.5,11681.25,P_7418129675,P FAIRY TAIL 超一夜Ver.,藤商事,,,パチンコ,False,False,21.72,16.52,43.26,1.33,33.57,17.53,37.61,8.31,21.25,D,P FAIRY TAIL 超一夜Ver.は平均稼働11681、平均粗利5272、稼働貢献週3週。人気指数17.5、粗利指数37.6、寿命指数8.3。
PA海物語3R3 LBA(クリスタルシェル),P,2025-06-11,3,13656.666666666666,18180,10450,16522.0,21451,2534.0,2940,2025-07-02,10450,13042,2269,3,13656.666666666666,13656.666666666666,P_966b12e358,PA海物語3R3 LBA(クリスタルシェル),三洋,海物語,,甘デジ/ライト,False,False,26.44,22.51,31.65,1.33,29.31,20.72,30.28,11.37,21.25,D,PA海物語3R3 LBA(クリスタルシェル)は平均稼働13657、平均粗利2534、稼働貢献週3週。人気指数20.7、粗利指数30.3、寿命指数11.4。
Pわんニャンアドベンチャー HCB,P,2023-06-14,9,12786.666666666666,24000,8120,22983.444444444445,41973,4070.6666666666665,6275,2023-08-09,8120,14857,3004,5,8910.0,12786.666666666666,P_665b45dbfa,Pわんニャンアドベンチャー HCB,サンスリー,,,パチンコ,False,False,24.36,16.88,38.17,2.21,31.96,18.82,34.55,9.68,21.25,D,Pわんニャンアドベンチャー HCBは平均稼働12787、平均粗利4071、稼働貢献週5週。人気指数18.8、粗利指数34.5、寿命指数9.7。
P宇宙戦艦ヤマト2202 -ONLY ONE- R,P,2022-07-27,35,11770.285714285714,34730,8130,24231.14285714286,67148,4007.285714285714,8897,2023-03-29,9070,19142,3508,15,8847.5,9250.0,P_7ce8620071,P宇宙戦艦ヤマト2202 -ONLY ONE- R,ビスティ,,,パチンコ,False,False,21.94,19.18,37.9,6.64,30.72,19.07,33.71,10.21,21.25,D,P宇宙戦艦ヤマト2202 -ONLY ONE- Rは平均稼働11770、平均粗利4007、稼働貢献週15週。人気指数19.1、粗利指数33.7、寿命指数10.2。
Pジューシーハニー ハーレム MF,P,2023-05-17,11,12324.545454545454,24640,7820,27927.727272727272,54686,4407.909090909091,8438,2023-08-02,8300,19049,3133,5,8602.5,12324.545454545454,P_c855d014d2,Pジューシーハニー ハーレム MF,サンセイR&D,,,パチンコ,False,False,23.26,17.32,39.6,2.21,32.25,18.46,35.31,9.3,21.22,D,Pジューシーハニー ハーレム MFは平均稼働12325、平均粗利4408、稼働貢献週5週。人気指数18.5、粗利指数35.3、寿命指数9.3。
P戦国乙女5 9AU1,P,2020-03-25,15,12714.666666666666,30050,7150,14780.6,33325,2932.0666666666666,6116,2020-08-12,10970,12782,2542,11,10835.0,10061.666666666666,P_3619dacc00,P戦国乙女5 9AU1,アムテックス,戦国乙女,,パチンコ,False,False,24.19,23.77,33.34,4.87,29.22,20.72,30.94,10.34,21.19,D,P戦国乙女5 9AU1は平均稼働12715、平均粗利2932、稼働貢献週11週。人気指数20.7、粗利指数30.9、寿命指数10.3。
P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,P,2026-03-11,12,11690.0,21570,7400,25778.75,46585,4906.416666666667,8049,2026-06-10,7790,17313,3392,6,8907.5,11690.0,P_acc0c1edb3,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,藤商事,,,パチンコ,False,False,21.74,16.08,41.71,2.65,32.72,17.6,36.47,9.29,21.18,D,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129verは平均稼働11690、平均粗利4906、稼働貢献週6週。人気指数17.6、粗利指数36.5、寿命指数9.3。
PA野生の王国～どらむサファリ～ 99Ver.,P,2022-03-16,26,12147.307692307691,24200,8460,15682.076923076924,29682,3546.1153846153848,6007,2022-11-02,8480,11332,2749,17,8670.0,9456.666666666666,P_fd6d118405,PA野生の王国～どらむサファリ～ 99Ver.,ニューギン,,,甘デジ/ライト,False,False,22.84,17.75,35.95,7.52,30.05,19.22,32.51,10.8,21.1,D,PA野生の王国～どらむサファリ～ 99Ver.は平均稼働12147、平均粗利3546、稼働貢献週17週。人気指数19.2、粗利指数32.5、寿命指数10.8。
CRリング 運命の日 FPWZ,P,2019-09-11,36,10771.944444444445,13440,7630,13597.027777777777,16606,3036.3888888888887,4314,2021-02-10,10130,12849,2747,25,9777.5,9914.166666666666,P_2da5f54152,CRリング 運命の日 FPWZ,藤商事,,,パチンコ,False,False,19.55,21.74,33.78,11.06,27.38,19.18,30.05,13.59,21.04,D,CRリング 運命の日 FPWZは平均稼働10772、平均粗利3036、稼働貢献週25週。人気指数19.2、粗利指数30.1、寿命指数13.6。
Pニュートキオ GREEN V1,P,2024-02-28,20,12947.0,22180,9910,8842.65,14577,1915.9,3176,2024-11-27,9910,7023,1729,19,10545.0,11280.0,P_f7b91ea215,Pニュートキオ GREEN V1,アムテックス,,,パチンコ,False,False,24.75,21.21,29.03,8.41,27.1,20.83,27.91,13.09,21.02,D,Pニュートキオ GREEN V1は平均稼働12947、平均粗利1916、稼働貢献週19週。人気指数20.8、粗利指数27.9、寿命指数13.1。
e ソードアート・オンライン 閃光の軌跡 99Ver.,P,2026-01-14,15,12774.0,27010,8110,25314.066666666666,51098,3778.5333333333333,6350,2026-06-24,8500,17111,2928,8,8697.5,10415.833333333334,P_b5042dd77b,e ソードアート・オンライン 閃光の軌跡 99Ver.,京楽産業．,ソードアート・オンライン,,スマパチ,True,False,24.33,17.8,36.93,3.54,31.26,19.23,33.62,8.99,20.99,D,e ソードアート・オンライン 閃光の軌跡 99Ver.は平均稼働12774、平均粗利3779、稼働貢献週8週。人気指数19.2、粗利指数33.6、寿命指数9.0。
CR餃子の王将3 大盛5000,P,2019-09-04,2,10710.0,11110,10310,23055.5,24500,5122.5,5176,2020-03-04,10310,21611,5069,2,10710.0,10710.0,P_9713cb9ee7,CR餃子の王将3 大盛5000,豊丸,,,パチンコ,False,False,19.41,22.17,42.63,0.88,32.18,17.67,36.53,8.29,20.98,D,CR餃子の王将3 大盛5000は平均稼働10710、平均粗利5122、稼働貢献週2週。人気指数17.7、粗利指数36.5、寿命指数8.3。
P DD北斗の拳3 百突99ver.,P,2025-06-11,6,11896.666666666666,18150,8260,18892.833333333332,27993,4504.333333333333,6761,2025-07-23,8260,13350,2941,4,9997.5,11896.666666666666,P_346689a881,P DD北斗の拳3 百突99ver.,高尾(オーイズミ),北斗の拳,,甘デジ/ライト,False,False,22.24,17.22,40.01,1.77,32.01,17.87,35.34,9.28,20.96,D,P DD北斗の拳3 百突99ver.は平均稼働11897、平均粗利4504、稼働貢献週4週。人気指数17.9、粗利指数35.3、寿命指数9.3。
Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,P,2025-02-12,35,11412.857142857143,27340,7320,22186.914285714287,51588,4552.828571428571,10046,2025-11-05,7550,15016,2722,15,7590.0,8362.5,P_5ab33bdab1,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,JFJ,,,パチンコ,False,False,21.08,15.5,40.21,6.64,31.6,17.85,35.19,9.23,20.9,D,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.は平均稼働11413、平均粗利4553、稼働貢献週15週。人気指数17.9、粗利指数35.2、寿命指数9.2。
Pクイーンズブレイド4 ナナエルver.,P,2025-02-26,23,11446.521739130434,26200,7820,19886.82608695652,44316,4491.869565217391,10020,2025-09-10,7820,14133,3546,13,8770.0,8781.666666666666,P_11c296b497,Pクイーンズブレイド4 ナナエルver.,高尾(オーイズミ),,,パチンコ,False,False,21.16,16.16,39.96,5.75,31.5,17.86,35.02,9.37,20.89,D,Pクイーンズブレイド4 ナナエルver.は平均稼働11447、平均粗利4492、稼働貢献週13週。人気指数17.9、粗利指数35.0、寿命指数9.4。
P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NS,P,2024-10-16,27,12386.296296296296,26700,7880,17789.185185185186,34309,3168.740740740741,5678,2025-11-05,7880,12244,2390,19,8245.0,9393.333333333334,P_ce4cc658df,P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NS,ディ・ライト,,,パチンコ,False,False,23.41,16.3,34.35,8.41,29.43,19.23,31.48,11.14,20.88,D,P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NSは平均稼働12386、平均粗利3169、稼働貢献週19週。人気指数19.2、粗利指数31.5、寿命指数11.1。
PA激デジ ジューシーハニーハーレム RAY,P,2023-10-11,15,12450.666666666666,24030,9030,18646.333333333332,34357,3499.0666666666666,5833,2024-01-24,9030,13758,2747,9,10065.0,10661.666666666666,P_f5c0bcb748,PA激デジ ジューシーハニーハーレム RAY,サンセイR&D,,,甘デジ/ライト,False,False,23.56,19.08,35.75,3.98,30.26,19.19,32.55,9.89,20.87,D,PA激デジ ジューシーハニーハーレム RAYは平均稼働12451、平均粗利3499、稼働貢献週9週。人気指数19.2、粗利指数32.5、寿命指数9.9。
ぱちんこCR蒼天の拳～天帰～ FWG,P,2021-01-06,1,11300.0,11300,11300,19355.0,19355,4256.0,4256,2021-01-06,11300,19355,4256,1,11300.0,11300.0,P_a8f43af5d4,ぱちんこCR蒼天の拳～天帰～ FWG,サミー,,,パチンコ,False,False,20.81,24.57,38.96,0.44,30.79,18.67,34.2,8.59,20.81,D,ぱちんこCR蒼天の拳～天帰～ FWGは平均稼働11300、平均粗利4256、稼働貢献週1週。人気指数18.7、粗利指数34.2、寿命指数8.6。
Pフィーバー戦姫絶唱シンフォギア4 Light ver.,P,2025-08-13,8,12266.25,21610,7770,20348.375,35372,4261.875,8085,2025-10-29,7770,13099,2528,4,8737.5,12266.25,P_09ae9f5555,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,SANKYO,,,パチンコ,False,False,23.12,16.04,38.98,1.77,31.84,17.95,34.82,9.05,20.79,D,Pフィーバー戦姫絶唱シンフォギア4 Light ver.は平均稼働12266、平均粗利4262、稼働貢献週4週。人気指数17.9、粗利指数34.8、寿命指数9.1。
P戦国乙女7 終焉の関ケ原 99ver.,P,2026-03-11,16,11763.125,23890,8430,21078.4375,41336,4017.0,7119,2026-06-24,8900,16067,3157,10,8737.5,9849.166666666666,P_659e7ab30c,P戦国乙女7 終焉の関ケ原 99ver.,アムテックス,戦国乙女,,甘デジ/ライト,False,False,21.92,18.77,37.94,4.42,30.73,18.51,33.73,9.19,20.75,D,P戦国乙女7 終焉の関ケ原 99ver.は平均稼働11763、平均粗利4017、稼働貢献週10週。人気指数18.5、粗利指数33.7、寿命指数9.2。
P頭文字D Non-Stop 3000Edition GRPE,P,2023-10-11,15,12112.0,25390,8230,26830.0,54272,4120.933333333333,7053,2024-01-31,8230,18622,3035,7,9777.5,10049.166666666666,P_deea53d338,P頭文字D Non-Stop 3000Edition GRPE,サミー,,,パチンコ,False,False,22.75,17.15,38.38,3.1,31.35,18.28,34.28,8.89,20.73,D,P頭文字D Non-Stop 3000Edition GRPEは平均稼働12112、平均粗利4121、稼働貢献週7週。人気指数18.3、粗利指数34.3、寿命指数8.9。
CRA暴れん坊将軍 怪談 FPW,P,2019-09-04,26,11258.076923076924,13800,7080,14921.961538461539,17788,3310.8076923076924,4166,2020-10-14,9150,12503,3180,19,9815.0,9494.166666666666,P_a16438daf7,CRA暴れん坊将軍 怪談 FPW,藤商事,,,パチンコ,False,False,20.71,19.37,34.95,8.41,28.54,18.7,31.21,11.76,20.72,D,CRA暴れん坊将軍 怪談 FPWは平均稼働11258、平均粗利3311、稼働貢献週19週。人気指数18.7、粗利指数31.2、寿命指数11.8。
PフィーバークィーンRUSH Y,P,2022-11-16,8,12443.75,22070,8660,21809.5,37424,3612.625,4981,2023-01-04,9210,16350,3237,4,9115.0,12443.75,P_6cafee2f00,PフィーバークィーンRUSH Y,ジェイビー,,,パチンコ,False,False,23.54,19.52,36.23,1.77,30.52,18.88,32.9,9.29,20.69,D,PフィーバークィーンRUSH Yは平均稼働12444、平均粗利3613、稼働貢献週4週。人気指数18.9、粗利指数32.9、寿命指数9.3。
Pビッグドリーム2 激神 199ver.,P,2020-11-18,5,11916.0,17250,8280,22353.8,31898,4265.2,6162,2020-12-16,8280,16004,3371,3,10582.5,11916.0,P_12a981ac4e,Pビッグドリーム2 激神 199ver.,サミー,,,甘デジ/ライト,False,False,22.28,17.27,39.0,1.33,31.48,17.76,34.61,9.23,20.68,D,Pビッグドリーム2 激神 199ver.は平均稼働11916、平均粗利4265、稼働貢献週3週。人気指数17.8、粗利指数34.6、寿命指数9.2。
PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,P,2025-09-17,4,12382.5,16760,8140,22119.5,29536,3651.5,4793,2025-10-16,8140,14670,2421,3,12382.5,12382.5,P_a7e0e98a64,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,ビスティ,エヴァンゲリオン,,甘デジ/ライト,False,False,23.4,16.93,36.39,1.33,30.54,18.08,32.98,10.16,20.57,D,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODELは平均稼働12382、平均粗利3652、稼働貢献週3週。人気指数18.1、粗利指数33.0、寿命指数10.2。
Pワイルドロデオ 6750だぜぇ S2,P,2021-03-17,9,9315.555555555555,11120,8210,18458.666666666668,22165,6538.333333333333,7396,2021-05-12,8780,17858,7396,1,8640.0,9315.555555555555,P_54d5848824,Pワイルドロデオ 6750だぜぇ S2,豊丸,,,パチンコ,False,False,16.08,18.48,48.63,0.44,33.98,15.34,40.08,6.45,20.54,D,Pワイルドロデオ 6750だぜぇ S2は平均稼働9316、平均粗利6538、稼働貢献週1週。人気指数15.3、粗利指数40.1、寿命指数6.5。
牙狼-黄金騎士-,P,2021-12-15,4,10557.0,15090,7649,39329.5,54409,5524.75,6987,2022-01-05,7649,28978,4645,2,10557.0,10557.0,P_e51125a1b1,牙狼-黄金騎士-,サンセイR&D,牙狼,,パチンコ,False,False,19.04,15.74,44.34,0.88,32.96,15.98,37.7,8.14,20.54,D,牙狼-黄金騎士-は平均稼働10557、平均粗利5525、稼働貢献週2週。人気指数16.0、粗利指数37.7、寿命指数8.1。
Pおそ松さんの頑張れ! ゴールデンロード 625Ver.,P,2020-11-11,2,11790.0,13710,9870,21332.5,24716,3817.5,4665,2020-11-18,9870,17949,2970,1,11790.0,11790.0,P_4d1d859e9a,Pおそ松さんの頑張れ! ゴールデンロード 625Ver.,ディ・ライト,,,パチンコ,False,False,21.98,21.11,37.1,0.44,30.3,18.29,33.13,9.06,20.43,D,Pおそ松さんの頑張れ! ゴールデンロード 625Ver.は平均稼働11790、平均粗利3818、稼働貢献週1週。人気指数18.3、粗利指数33.1、寿命指数9.1。
P頭文字D 2nd GFPG,P,2024-06-12,3,11716.666666666666,16520,8220,26715.666666666668,37203,4206.0,5532,2024-06-26,8220,18958,3390,2,11716.666666666666,11716.666666666666,P_a7d02a4799,P頭文字D 2nd GFPG,サミー,,,パチンコ,False,False,21.81,17.12,38.74,0.88,31.12,17.38,34.3,9.25,20.42,D,P頭文字D 2nd GFPGは平均稼働11717、平均粗利4206、稼働貢献週2週。人気指数17.4、粗利指数34.3、寿命指数9.2。
PAリング 呪いの7日間2 FWA,P,2021-08-25,74,10711.351351351352,27680,8390,15581.135135135135,38101,2847.4054054054054,6155,2024-03-06,8800,13307,2909,27,8840.0,8850.833333333334,P_8fb658aa66,PAリング 呪いの7日間2 FWA,藤商事,,,甘デジ/ライト,False,False,19.41,18.53,32.98,11.95,26.87,18.44,29.42,13.15,20.41,D,PAリング 呪いの7日間2 FWAは平均稼働10711、平均粗利2847、稼働貢献週27週。人気指数18.4、粗利指数29.4、寿命指数13.2。
