machine_id,machine_name,latest_data_date,first_seen_date,last_seen_date,certification_date,data_weeks,weeks_from_first_seen,latest_out_per_unit,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,latest_sales_per_unit,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_profit_per_unit,avg_profit_4w,avg_profit_12w,avg_profit_all,peak_out_per_unit,peak_out_date,peak_ratio,trend,life_stage,rank_out_4w,rank_sales_4w,rank_profit_4w,operation_score
694,Pはぐれ刑事純情派 L6-XY,2026-06-24,2022-05-18,2022-06-15,,5,214,10270.0,15860.0,17790.0,17790.0,17790.0,17790.0,20134.0,30571.5,33930.6,33930.6,3458.0,4888.75,5694.0,5694.0,25510.0,2022-05-18,0.4025872206977656,下降,下降期,150.0,219.0,308.0,77.6
695,Pらんま1/2 熱血格闘遊戯 99Ver.,2026-06-24,2022-05-18,2023-03-08,,22,214,8490.0,8687.5,9958.333333333334,13094.09090909091,13094.09090909091,13094.09090909091,13017.0,13149.5,14829.416666666666,19313.727272727272,2908.0,2663.0,2908.5833333333335,3629.4545454545455,27170.0,2022-05-18,0.312476996687523,下降,撤去検討期,1004.0,1382.0,1188.0,26.9
696,Pキャプテン翼 若林甘えんなよ! Ver.,2026-06-24,2022-05-18,2022-06-08,,4,214,15120.0,17920.0,17920.0,17920.0,17920.0,17920.0,24664.0,28732.0,28732.0,28732.0,2913.0,3259.0,3259.0,3259.0,24020.0,2022-05-18,0.6294754371357202,横ばい,下降期,82.0,264.0,937.0,82.0
697,Pフィーバーダンジョンに出会いを求めるのは間違っているだろうか F,2026-06-24,2022-05-18,2022-07-13,,9,214,12090.0,11172.5,19521.11111111111,19521.11111111111,19521.11111111111,19521.11111111111,23334.0,21620.25,36863.666666666664,36863.666666666664,3356.0,3233.5,4566.888888888889,4566.888888888889,40770.0,2022-05-18,0.29654157468727005,下降,撤去検討期,516.0,686.0,943.0,49.3
698,Pミリオンゴッド-一撃- MH,2026-06-24,2022-05-18,2022-07-06,,8,214,6650.0,7820.0,13175.0,13175.0,13175.0,13175.0,15338.0,18041.5,29591.0,29591.0,5663.0,7365.25,11047.125,11047.125,29130.0,2022-05-18,0.2282869893580501,下降,撤去検討期,1140.0,1021.0,56.0,29.1
699,P元祖ギンギラパラダイス HCB,2026-06-24,2022-05-18,2022-08-31,,16,214,8890.0,9780.0,11481.666666666666,14373.125,14373.125,14373.125,15622.0,17021.25,19950.25,24845.6875,2980.0,3097.0,3376.0833333333335,4003.625,30270.0,2022-05-18,0.2936901222332342,下降,撤去検討期,784.0,1111.0,1007.0,35.8
700,P頭文字D SEJG,2026-06-24,2022-05-18,2022-08-10,,13,214,9070.0,10732.5,16718.333333333332,18464.615384615383,18464.615384615383,18464.615384615383,17814.0,21082.75,32898.583333333336,36064.38461538462,3087.0,3765.75,6000.25,6463.461538461538,39420.0,2022-05-18,0.23008625063419583,下降,撤去検討期,582.0,741.0,706.0,43.5
701,SLOT STEINS；GATE,2026-06-24,2022-05-18,2022-07-27,,11,214,3696.0,4217.0,6731.909090909091,6731.909090909091,6731.909090909091,6731.909090909091,12846.0,14508.0,22781.0,22781.0,2063.0,2363.5,3737.7272727272725,3737.7272727272725,14899.0,2022-05-18,0.2480703402912947,下降,撤去検討期,1437.0,1313.0,1291.0,10.4
702,スーパー海物語 IN JAPAN祭,2026-06-24,2022-05-18,2023-01-18,,32,214,4104.0,3961.25,4206.416666666667,5559.615384615385,6883.875,6883.875,12927.0,12302.0,12948.166666666666,20051.03125,2162.0,2109.75,2105.4166666666665,3179.125,17525.0,2022-05-18,0.23417974322396576,微減,撤去検討期,1462.0,1429.0,1357.0,6.8
703,ぱちすろ けものフレンズ,2026-06-24,2022-06-01,2022-08-10,,11,212,4282.0,4677.0,7867.454545454545,7867.454545454545,7867.454545454545,7867.454545454545,14766.0,15812.5,24862.636363636364,24862.636363636364,1259.0,1509.0,2875.4545454545455,2875.4545454545455,15471.0,2022-06-01,0.27677590330295393,下降,撤去検討期,1415.0,1212.0,1452.0,13.5
704,パチスロ ゼーガペイン2,2026-06-24,2022-06-01,2022-11-30,,20,212,4108.0,4682.25,6183.416666666667,8640.7,8640.7,8640.7,10215.0,11271.5,14800.333333333334,20382.95,2038.0,1679.75,2359.9166666666665,3153.1,19116.0,2022-06-01,0.2148985143335426,下降,撤去検討期,1414.0,1461.0,1432.0,6.1
705,PAコマコマ倶楽部with坂本冬美 99ver.,2026-06-24,2022-06-15,2024-11-20,,125,210,8470.0,8607.5,9119.166666666666,9499.23076923077,9742.115384615385,11446.4,12542.0,12656.25,13274.75,15680.696,2822.0,2973.25,3114.3333333333335,3664.016,29340.0,2022-06-15,0.2886843899113838,微減,撤去検討期,1029.0,1408.0,1070.0,24.6
706,PAデジハネ火曜サスペンス劇場3 最後の推理 GSA,2026-06-24,2022-06-15,2022-07-20,,5,210,10130.0,15595.0,17412.0,17412.0,17412.0,17412.0,13602.0,21044.25,23237.4,23237.4,2630.0,3869.0,4202.4,4202.4,24680.0,2022-06-15,0.4104538087520259,下降,下降期,165.0,743.0,652.0,68.3
707,Pあぶない刑事 129ver.,2026-06-24,2022-06-15,2022-07-20,,6,210,9490.0,12730.0,15086.666666666666,15086.666666666666,15086.666666666666,15086.666666666666,16845.0,22555.5,26433.0,26433.0,3087.0,4439.0,5114.833333333333,5114.833333333333,22580.0,2022-06-15,0.42028343666961915,下降,下降期,349.0,602.0,431.0,67.3
708,Pジューシーハニー3 てんこ盛り連写RUSH RCY3,2026-06-24,2022-06-15,2022-08-10,,9,210,8330.0,9720.0,14982.222222222223,14982.222222222223,14982.222222222223,14982.222222222223,17608.0,20452.5,31180.555555555555,31180.555555555555,3219.0,3528.0,5409.888888888889,5409.888888888889,26420.0,2022-06-15,0.3152914458743376,下降,撤去検討期,797.0,805.0,821.0,42.9
709,PストリートファイターⅤ FRY,2026-06-24,2022-06-15,2022-07-20,,6,210,10000.0,15650.0,20188.333333333332,20188.333333333332,20188.333333333332,20188.333333333332,20412.0,32014.25,40684.0,40684.0,2810.0,4589.5,5489.666666666667,5489.666666666667,34310.0,2022-06-15,0.29146021568055963,下降,撤去検討期,160.0,174.0,375.0,69.0
710,Pフィーバー蒼穹のファフナー3 EXODUS 超蒼穹3800ver.,2026-06-24,2022-06-15,2022-09-28,,16,210,9360.0,9437.5,13219.166666666666,17338.125,17338.125,17338.125,18595.0,18846.5,26223.25,34251.8125,3492.0,3497.0,4913.416666666667,6279.875,35780.0,2022-06-15,0.2615986584684181,下降,撤去検討期,857.0,955.0,845.0,34.8
711,P真バジリスク～甲賀忍法帖～ MQ,2026-06-24,2022-06-15,2022-08-10,,9,210,8410.0,10527.5,18044.444444444445,18044.444444444445,18044.444444444445,18044.444444444445,17463.0,21814.0,36925.444444444445,36925.444444444445,3137.0,3800.5,6472.222222222223,6472.222222222223,33740.0,2022-06-15,0.24925903971547125,下降,撤去検討期,624.0,670.0,693.0,44.7
712,P麻雀物語4 M1AU1Y,2026-06-24,2022-06-15,2022-07-27,,7,210,10150.0,13500.0,20118.571428571428,20118.571428571428,20118.571428571428,20118.571428571428,19552.0,26079.0,38291.71428571428,38291.71428571428,3165.0,4265.0,6173.857142857143,6173.857142857143,34590.0,2022-06-15,0.2934374096559699,下降,撤去検討期,282.0,380.0,490.0,62.3
713,キャッツ・アイ(2022年),2026-06-24,2022-06-15,2022-10-05,,17,210,4391.0,4980.0,5956.166666666667,7966.470588235294,7966.470588235294,7966.470588235294,11044.0,12310.0,14730.0,19804.058823529413,1726.0,1858.25,2566.0833333333335,3824.235294117647,17233.0,2022-06-15,0.25480183369117393,下降,撤去検討期,1399.0,1427.0,1402.0,9.7
714,シリウス,2026-06-24,2022-06-15,2022-06-29,,3,210,4121.0,4704.666666666667,4704.666666666667,4704.666666666667,4704.666666666667,4704.666666666667,13800.0,15530.666666666666,15530.666666666666,15530.666666666666,1747.0,1694.3333333333333,1694.3333333333333,1694.3333333333333,5872.0,2022-06-15,0.7018051771117166,横ばい,成熟期,1411.0,1229.0,1428.0,31.6
715,パチスロ ピンクパンサーSP,2026-06-24,2022-06-15,2022-08-31,,12,210,9032.0,9958.5,12730.666666666666,12730.666666666666,12730.666666666666,12730.666666666666,15560.0,16854.5,21384.75,21384.75,-123.0,-307.25,112.08333333333333,112.08333333333333,17987.0,2022-06-15,0.5021404347584366,下降,下降期,737.0,1128.0,1497.0,46.3
716,P中森明菜・歌姫伝説 THE BEST LEGEND 1/199ver,2026-06-24,2022-06-22,2022-07-06,,3,209,13200.0,15593.333333333334,15593.333333333334,15593.333333333334,15593.333333333334,15593.333333333334,22738.0,26745.333333333332,26745.333333333332,26745.333333333332,4611.0,5053.0,5053.0,5053.0,16790.0,2022-06-22,0.7861822513400833,横ばい,成熟期,166.0,344.0,275.0,85.8
717,Pめぞん一刻～Wedding Story～ 甘デジ,2026-06-24,2022-07-06,2022-08-10,,6,207,9440.0,11732.5,14541.666666666666,14541.666666666666,14541.666666666666,14541.666666666666,13931.0,17117.25,21202.5,21202.5,3018.0,3736.25,4604.0,4604.0,22140.0,2022-07-06,0.42637759710930445,下降,下降期,439.0,1097.0,721.0,56.8
718,Pリアル鬼ごっこ2 全力疾走チャージ王様ver.,2026-06-24,2022-07-06,2022-08-10,,6,207,9050.0,10080.0,11613.333333333334,11613.333333333334,11613.333333333334,11613.333333333334,15735.0,17273.25,19864.0,19864.0,2911.0,3035.75,3405.0,3405.0,16060.0,2022-07-06,0.5635118306351183,下降,下降期,709.0,1087.0,1033.0,52.4
719,Pだるまっしゅ2 M7-KC,2026-06-24,2022-07-13,2022-08-17,,6,206,10410.0,14745.0,18265.0,18265.0,18265.0,18265.0,18541.0,26268.25,32324.166666666668,32324.166666666668,2937.0,4336.5,5088.666666666667,5088.666666666667,29280.0,2022-07-13,0.3555327868852459,下降,撤去検討期,204.0,367.0,465.0,69.8
720,P世界でいちばん強くなりたい! W悶STARver,2026-06-24,2022-07-13,2022-08-03,,4,206,11100.0,16982.5,16982.5,16982.5,16982.5,16982.5,19224.0,28864.75,28864.75,28864.75,2396.0,3537.75,3537.75,3537.75,24630.0,2022-07-13,0.45066991473812423,横ばい,下降期,116.0,260.0,813.0,77.1
721,P戦国乙女 LEGEND BATTLE M2AZ1Y,2026-06-24,2022-07-13,2022-08-24,,7,206,10920.0,12320.0,19300.0,19300.0,19300.0,19300.0,20629.0,23450.75,36005.857142857145,36005.857142857145,3304.0,3660.5,5382.0,5382.0,36960.0,2022-07-13,0.29545454545454547,下降,撤去検討期,389.0,535.0,762.0,55.7
722,P真・一騎当千 FM-V,2026-06-24,2022-07-13,2023-01-11,,22,206,10690.0,9055.0,10032.5,16080.90909090909,16080.90909090909,16080.90909090909,23376.0,19963.25,22090.833333333332,34617.40909090909,4627.0,3656.25,3865.0,5644.090909090909,39510.0,2022-07-13,0.27056441407238674,微減,撤去検討期,928.0,863.0,765.0,35.3
723,スーパーハナハナ2-30,2026-06-24,2022-07-13,2026-04-08,,121,206,6938.0,6567.5,6558.916666666667,6446.923076923077,5831.25,5357.834710743801,20497.0,19752.5,20019.0,16754.099173553717,4946.0,4242.25,4300.916666666667,3067.1652892561983,9135.0,2026-01-07,0.759496442255063,横ばい,成熟期,1255.0,879.0,500.0,47.8
724,ニューゲッターマウス,2026-06-24,2022-07-13,2025-09-10,,33,206,3732.0,4646.0,4915.666666666667,5475.115384615385,6610.878787878788,6610.878787878788,6642.0,8162.5,8622.0,11227.121212121212,886.0,1068.75,1189.3333333333333,1716.4242424242425,16064.0,2022-07-13,0.2323207171314741,微減,撤去検討期,1416.0,1490.0,1482.0,6.3
725,パチスロ アクエリオン ALL STARS,2026-06-24,2022-07-13,2023-06-14,,47,206,3504.0,3400.25,4210.666666666667,5004.7692307692305,7851.914893617021,7851.914893617021,12693.0,12379.5,15102.083333333334,26672.0,2405.0,2443.0,2948.9166666666665,4769.936170212766,19470.0,2022-07-13,0.17996918335901388,下降,撤去検討期,1495.0,1425.0,1267.0,4.0
726,パチスロ 犬夜叉(2022年),2026-06-24,2022-07-13,2023-04-19,,41,206,3775.0,4196.25,4671.5,6897.961538461538,10321.560975609756,10321.560975609756,15445.0,16909.0,18621.833333333332,39907.0,2662.0,2884.25,3015.5833333333335,5927.195121951219,18567.0,2022-07-13,0.20331771422416114,下降,撤去検討期,1439.0,1120.0,1107.0,11.4
727,パチスロ 甲鉄城のカバネリ,2026-06-24,2022-07-13,2025-09-10,,98,206,4991.0,6059.25,6749.833333333333,7680.807692307692,9608.73076923077,13036.581632653062,15813.0,18808.75,20545.583333333332,36680.52040816326,1239.0,1508.5,1559.25,3114.6428571428573,19943.0,2022-09-28,0.25026325026325025,下降,撤去検討期,1309.0,959.0,1453.0,17.7
728,PAビビッドレッド・オペレーション Sweetもも99ver.,2026-06-24,2022-07-27,2022-09-07,,7,204,9570.0,11350.0,14037.142857142857,14037.142857142857,14037.142857142857,14037.142857142857,12967.0,14885.25,18240.14285714286,18240.14285714286,2579.0,2651.5,2653.5714285714284,2653.5714285714284,21720.0,2022-07-27,0.44060773480662985,下降,下降期,495.0,1286.0,1193.0,50.3
729,Pスーパー海物語IN沖縄5 夜桜超旋風 YTC,2026-06-24,2022-07-27,2023-11-22,,62,204,7410.0,7815.0,8419.166666666666,8889.23076923077,10359.615384615385,12047.90322580645,13857.0,14574.0,15596.583333333334,21741.75806451613,2634.0,2736.5,2855.25,3599.7096774193546,37650.0,2022-07-27,0.19681274900398407,微減,撤去検討期,1141.0,1306.0,1165.0,16.2
730,Pルパン三世 ～復活のマモー～ 甘デジ,2026-06-24,2022-07-27,2022-10-05,,9,204,9560.0,11600.0,16896.666666666668,16896.666666666668,16896.666666666668,16896.666666666668,14649.0,17651.0,25237.11111111111,25237.11111111111,2279.0,2801.25,3915.6666666666665,3915.6666666666665,29470.0,2022-07-27,0.3243976925687139,下降,撤去検討期,460.0,1054.0,1141.0,47.2
731,P宇宙戦艦ヤマト2202 -ONLY ONE- R,2026-06-24,2022-07-27,2023-03-29,,35,204,9070.0,8847.5,9250.0,9265.0,11770.285714285714,11770.285714285714,19142.0,18712.75,19480.166666666668,24231.14285714286,3508.0,3208.5,3345.4166666666665,4007.285714285714,34730.0,2022-07-27,0.26115750071983873,微減,撤去検討期,975.0,968.0,955.0,30.7
732,パチスロ鉄拳5,2026-06-24,2022-07-27,2023-01-11,,23,204,4615.0,3708.75,4305.833333333333,7060.04347826087,7060.04347826087,7060.04347826087,12730.0,10346.0,11858.583333333334,19057.0,3041.0,2205.5,2357.0833333333335,3616.7391304347825,17857.0,2022-07-27,0.2584420675365403,下降,撤去検討期,1479.0,1471.0,1337.0,7.7
733,PA激デジ 真・牙狼 RBY4,2026-06-24,2022-08-10,2023-02-15,,21,202,9230.0,9480.0,10707.5,14542.380952380952,14542.380952380952,14542.380952380952,13415.0,13706.25,15305.75,20454.428571428572,2479.0,2283.25,2500.5833333333335,3378.2380952380954,32990.0,2022-08-10,0.2797817520460746,下降,撤去検討期,850.0,1359.0,1319.0,27.7
734,Pぱちんこ GANTZ:3 LAST BATTLE M3,2026-06-24,2022-08-10,2022-10-05,,9,202,8340.0,9487.5,15493.333333333334,15493.333333333334,15493.333333333334,15493.333333333334,19756.0,22219.0,35662.0,35662.0,3034.0,3373.0,5342.444444444444,5342.444444444444,31910.0,2022-08-10,0.2613600752115324,下降,撤去検討期,846.0,632.0,893.0,39.0
735,Pサラリーマン金太郎 FMY,2026-06-24,2022-08-10,2022-10-19,,11,202,8030.0,9962.5,18060.0,18060.0,18060.0,18060.0,18045.0,22359.5,39690.36363636364,39690.36363636364,3372.0,4137.75,7019.090909090909,7019.090909090909,40550.0,2022-08-10,0.19802712700369915,下降,撤去検討期,735.0,619.0,535.0,40.4
736,Pモンスターハンター ダブルクロス 連続狩猟ver.,2026-06-24,2022-08-10,2022-09-14,,6,202,9090.0,13297.5,17485.0,17485.0,17485.0,17485.0,19572.0,28204.5,36329.5,36329.5,3877.0,5805.5,6865.833333333333,6865.833333333333,27780.0,2022-08-10,0.32721382289416845,下降,撤去検討期,301.0,280.0,171.0,68.4
737,P真・怪獣王ゴジラ2 L2-K,2026-06-24,2022-08-10,2022-10-05,,9,202,9280.0,11622.5,19570.0,19570.0,19570.0,19570.0,18877.0,23297.0,38365.444444444445,38365.444444444445,3230.0,3636.75,5054.111111111111,5054.111111111111,36340.0,2022-08-10,0.2553659878921299,下降,撤去検討期,457.0,546.0,774.0,50.8
738,P黄門ちゃま神盛2 L9AZ1,2026-06-24,2022-08-10,2022-10-05,,9,202,9570.0,11660.0,18424.444444444445,18424.444444444445,18424.444444444445,18424.444444444445,17085.0,20615.25,32074.777777777777,32074.777777777777,2733.0,3358.25,4699.444444444444,4699.444444444444,33650.0,2022-08-10,0.28439821693907874,下降,撤去検討期,451.0,785.0,904.0,49.2
739,パチスロFAIRY TAIL2,2026-06-24,2022-08-10,2022-12-14,,19,202,3561.0,3980.5,5333.0,7878.8421052631575,7878.8421052631575,7878.8421052631575,11978.0,13420.0,17691.333333333332,25326.78947368421,1885.0,2074.75,2731.8333333333335,4058.7368421052633,19050.0,2022-08-10,0.1869291338582677,下降,撤去検討期,1458.0,1372.0,1363.0,5.2
740,黄門ちゃま喝2,2026-06-24,2022-08-10,2025-09-10,,62,202,3000.0,3596.25,4176.333333333333,4426.846153846154,4988.0192307692305,6154.225806451613,9980.0,11441.0,12937.416666666666,18034.66129032258,2279.0,2307.5,2412.9166666666665,3190.6935483870966,19802.0,2022-08-10,0.1514998485001515,下降,撤去検討期,1484.0,1456.0,1310.0,3.1
741,P ANOTHER WILD RODEO～スギちゃんっス～ ST2,2026-06-24,2022-08-17,2022-08-24,,2,201,8440.0,9885.0,9885.0,9885.0,9885.0,9885.0,17187.0,19455.0,19455.0,19455.0,4909.0,5288.0,5288.0,5288.0,11330.0,2022-08-17,0.7449249779346867,横ばい,成熟期,752.0,905.0,239.0,62.3
742,Pフィーバーからくりサーカス V,2026-06-24,2022-08-17,2023-02-08,,26,201,8710.0,9785.0,10600.833333333334,15293.076923076924,15293.076923076924,15293.076923076924,18267.0,20386.5,21993.75,31229.615384615383,2748.0,3069.25,3506.4166666666665,4671.961538461538,36910.0,2022-08-17,0.23597940937415335,微減,撤去検討期,780.0,811.0,1016.0,35.5
743,チバリヨ(2022年),2026-06-24,2022-08-17,2023-03-08,,26,201,3890.0,3967.25,4395.0,5070.7307692307695,5070.7307692307695,5070.7307692307695,13120.0,13467.0,14806.833333333334,16721.96153846154,2175.0,1993.75,2012.5833333333333,1964.3076923076924,8735.0,2022-08-17,0.44533485975958786,微減,下降期,1461.0,1370.0,1382.0,22.5
744,パチスロ 新鬼武者2,2026-06-24,2022-08-17,2025-09-10,,77,201,4075.0,5166.5,6074.666666666667,6646.7307692307695,8555.096153846154,11143.558441558442,12941.0,15881.25,18455.75,32413.753246753247,1211.0,1691.5,2030.4166666666667,3219.3376623376626,22190.0,2022-08-17,0.1836412798557909,下降,撤去検討期,1381.0,1206.0,1429.0,8.9
745,政宗 戦極,2026-06-24,2022-08-17,2022-10-05,,8,201,4177.0,5126.75,8058.0,8058.0,8058.0,8058.0,15798.0,19237.75,29776.5,29776.5,2152.0,2591.25,4047.625,4047.625,14627.0,2022-08-17,0.28556778560196894,下降,撤去検討期,1385.0,929.0,1218.0,20.4
746,PAフィーバー真花月2 Light Ver.,2026-06-24,2022-08-31,2022-09-21,,4,199,8740.0,10605.0,10605.0,10605.0,10605.0,10605.0,13080.0,15357.75,15357.75,15357.75,2608.0,2628.75,2628.75,2628.75,12320.0,2022-08-31,0.7094155844155844,横ばい,成熟期,605.0,1250.0,1199.0,54.6
747,PA新海物語 ARBB,2026-06-24,2022-08-31,2025-10-22,,65,199,9360.0,10472.5,10846.666666666666,11618.076923076924,13226.923076923076,14687.846153846154,10960.0,12041.25,12408.166666666666,16069.923076923076,1673.0,1667.0,1687.8333333333333,1994.246153846154,34670.0,2022-08-31,0.26997404095760025,微減,撤去検討期,633.0,1441.0,1434.0,30.9
748,Pひぐらしのなく頃に～蕾～ FH-T,2026-06-24,2022-08-31,2022-11-02,,9,199,8690.0,9565.0,14513.333333333334,14513.333333333334,14513.333333333334,14513.333333333334,15469.0,16855.25,25112.222222222223,25112.222222222223,2528.0,2619.5,3902.4444444444443,3902.4444444444443,28100.0,2022-08-31,0.3092526690391459,下降,撤去検討期,825.0,1127.0,1204.0,34.7
749,パチスロ 閃乱カグラ BURST UP,2026-06-24,2022-08-31,2023-03-01,,26,199,4296.0,4170.5,4618.416666666667,7137.2307692307695,7137.2307692307695,7137.2307692307695,13850.0,13647.75,15061.25,22162.153846153848,2302.0,2265.25,2550.0833333333335,3565.3846153846152,19980.0,2022-08-31,0.21501501501501502,微減,撤去検討期,1443.0,1362.0,1324.0,7.4
750,CREA Newクレアの秘宝伝,2026-06-24,2022-09-14,2022-10-05,,4,197,3770.0,6069.0,6069.0,6069.0,6069.0,6069.0,8032.0,12179.25,12179.25,12179.25,2005.0,3045.25,3045.25,3045.25,9582.0,2022-09-14,0.3934460446670841,横ばい,撤去検討期,1307.0,1437.0,1029.0,25.3
751,PAぱちんこ キン肉マン3 キン肉星王位争奪編 特盛ミートくんver.,2026-06-24,2022-09-14,2022-12-07,,11,197,9000.0,10412.5,15003.636363636364,15003.636363636364,15003.636363636364,15003.636363636364,15412.0,17538.25,24454.545454545456,24454.545454545456,2177.0,2575.5,3367.5454545454545,3367.5454545454545,26570.0,2022-09-14,0.3387278885961611,下降,撤去検討期,645.0,1064.0,1225.0,42.6
752,PA元祖大工の源さん2 JBB,2026-06-24,2022-09-14,2022-10-05,,4,197,10070.0,14950.0,14950.0,14950.0,14950.0,14950.0,12509.0,18078.25,18078.25,18078.25,2090.0,2888.75,2888.75,2888.75,21520.0,2022-09-14,0.4679368029739777,横ばい,下降期,198.0,1016.0,1105.0,63.5
753,PシンデレラブレイドJQX,2026-06-24,2022-09-14,2022-10-19,,6,197,8820.0,12877.5,17370.0,17370.0,17370.0,17370.0,16450.0,23928.25,31993.333333333332,31993.333333333332,4423.0,6367.75,8202.0,8202.0,31630.0,2022-09-14,0.27884919380335127,下降,撤去検討期,336.0,509.0,118.0,60.7
754,Pバジリスク～桜花忍法帖～ 早咲き桜99ver.,2026-06-24,2022-09-14,2022-12-21,,13,197,8340.0,8587.5,11809.166666666666,12871.538461538461,12871.538461538461,12871.538461538461,11967.0,12237.5,16601.083333333332,17968.076923076922,2944.0,2812.75,3819.3333333333335,4074.923076923077,25620.0,2022-09-14,0.3255269320843091,下降,撤去検討期,1037.0,1434.0,1136.0,26.8
